Tweet ID,User,Content,Posted Datetime (EST)
1989449151063658518,elonmusk,"It is a hard path to 100GW/year of AI in space, but we know what to do https://t.co/EqPzikV7rY",2025-11-14 16:43:34
1989485985135288356,elonmusk,"RT @XFreeze: ELON MUSK ON GROK 4 HEAVY, GROK 5, AGI &amp; GROKIPEDIA:

• Grok 4-Heavy: ""is still the smartest AI""
• Grok 5: Will be the ""smarte…",2025-11-14 19:09:56
1989495770131894600,elonmusk,"RT @iam_smx: Elon Musk did in 19 days what others take 4 years to accomplish, and Nvidia CEO Jensen Huang explains how.

In just 19 days, M…",2025-11-14 19:48:49
1989556602094141662,elonmusk,Grok Imagine https://t.co/sINGL0HcyX,2025-11-14 23:50:32
1989556885092192362,elonmusk,Scale https://t.co/hTijlyp2XQ,2025-11-14 23:51:40
1989557275779092700,elonmusk,"RT @cb_doge: If you don’t have the @Grok app, what are you even doing? https://t.co/tNKuSnJEei",2025-11-14 23:53:13
1989558893824086455,elonmusk,RT @XFreeze: K-pop dance -Grok Imagine 💫 https://t.co/bIQFzDoSxH,2025-11-14 23:59:39
1989584628764590399,elonmusk,RT @SpaceX: Watch Falcon 9 launch our second @Starlink mission of the evening from pad 40 in Florida  https://t.co/ayvAvIUtVd,2025-11-15 01:41:54
1989604108613857441,elonmusk,"RT @lyn_beatz: 𝕴𝖒𝖆𝖌𝖎𝖓𝖊

Grok Imagine &gt; It's magic https://t.co/lkXxXM0G0H",2025-11-15 02:59:19
1989605861321232667,elonmusk,Yes https://t.co/M3P0inbxSq,2025-11-15 03:06:17
1989606923809759737,elonmusk,"RT @Preda2005: Where geometry becomes light 💙
and dragons rise from pure spectrum 💎
I’ll protect you. Always.🫂

By @grok imagine ♾

🚨Prompt…",2025-11-15 03:10:30
1989610271803875724,elonmusk,"There are very few people on Earth. 

Living in a big city gives you the illusion that Earth is full, but most of Earth is empty of people. https://t.co/DNMfrm4bax",2025-11-15 03:23:48
1989611717282742282,elonmusk,"RT @stevenmarkryan: I just asked Grok to calculated the weighted CAGR on my investments since 2016:

39.52%.

Then I asked it to add my inv…",2025-11-15 03:29:33
1989755881412858336,elonmusk,So many countries have a collapsing birth rate https://t.co/QtQhAYXJBz,2025-11-15 13:02:24
1989762199431020745,elonmusk,"Try it, you’ll like it!

Totally new messaging and calling communication system that replaces the old DMs. https://t.co/jnnx5DcZC3",2025-11-15 13:27:30
1989782815852917142,elonmusk,"RT @tetsuoai: 🅲🆈🅱🅴🆁🅿🆄🅽🅺
𝔑𝔦𝔤𝔥𝔱·𝔠𝔦𝔱𝔶.·˚ ༘ ☾ ⋆｡˚ ☄︎
─ 𝚐𝚛𝚘𝚔 𝚒𝚖𝚊𝚐𝚒𝚗𝚎 https://t.co/T7zFLzWKvD",2025-11-15 14:49:26
1989783101896044869,elonmusk,Easy to change voice style &amp; speed with Grok https://t.co/cxipPXSasD,2025-11-15 14:50:34
1989783956519059608,elonmusk,"Try the Eve voice of Grok. 

It is so beautiful. https://t.co/9Qmh22dJaC",2025-11-15 14:53:58
1989811787047244258,elonmusk,"You should notice rapid improvements in the quality of your timeline almost every week, but there will be two steps forward and one step back at times.

We are also switching advertising recommendations to use the same Grok/AI system as organic posts, so quality of ads will get https://t.co/ZJyEFUdkTy",2025-11-15 16:44:33
1989860907430584566,elonmusk,https://t.co/dEGzzJDJ3l,2025-11-15 19:59:44
1989870755408998730,elonmusk,"Grok Imagine prompt:

the cat interacts with the camera, gives a thumbs up, says “what up bro” and the scene dissolves into a wildly colorful hallucinogenic mushroom trip https://t.co/TQMTidYa7h",2025-11-15 20:38:52
1989871105486545207,elonmusk,"RT @cb_doge: The latest Grok Imagine update is next-level, the video quality feels truly cinematic. 🔥 https://t.co/49waQwF50j",2025-11-15 20:40:16
1989871829339492664,elonmusk,https://t.co/WJZ7GoaywX,2025-11-15 20:43:08
1989871911292264566,elonmusk,"RT @teslaownersSV: Unlock Epic Images with Grok Imagine: Quick Tips!
1.  Get Specific: Layer details—colors, lighting (“golden hour haze”),…",2025-11-15 20:43:28
1989872233238683659,elonmusk,RT @mayanicks0x: @elonmusk Animated my comics scene @grok imagine 🐱 https://t.co/txGeEytHP2,2025-11-15 20:44:45
1989872792368513405,elonmusk,Exactly https://t.co/Ve4NDRVpnD,2025-11-15 20:46:58
1989874537291551226,elonmusk,💯 https://t.co/D1nTmS78xN,2025-11-15 20:53:54
1989879982668005674,elonmusk,https://t.co/3LgX3kKBkt,2025-11-15 21:15:32
1989895158612299885,elonmusk,Grok is doing a lot of work https://t.co/5C2JZmE3cj,2025-11-15 22:15:50
1989988275352731978,elonmusk,"RT @chaitu: Created using Grok Imagine.

5 base images, 14 video clips. 

Images take less than &lt;3s to generate and videos &lt;20s. https://t.…",2025-11-16 04:25:51
1989991790494224554,elonmusk,https://t.co/8z2xiD3uMh,2025-11-16 04:39:49
1989993224841433354,elonmusk,Grok https://t.co/1SdICAgBCO,2025-11-16 04:45:31
1989993773875810331,elonmusk,"RT @gailalfaratx: Full verbatim transcript — Elon Musk, Tesla 2025 Shareholders Meeting, Austin, TX (Nov 6):

And this is really necessary…",2025-11-16 04:47:42
1989997382260428950,elonmusk,"RT @cb_doge: BREAKING: xAI continues to lead the market share leaderboard on OpenRouter.

It has stayed at the #1 spot for almost 3 months…",2025-11-16 05:02:02
1990007070318375332,elonmusk,"RT @teslaownersSV: Update your Grok app daily 

It’ll get better each time.   https://t.co/tcfEUzmcXi",2025-11-16 05:40:32
1990008640733126786,elonmusk,"And this is not yet Grok 5 …
 https://t.co/6uuQh3q66F",2025-11-16 05:46:47
1990009437231182240,elonmusk,"RT @teslaownersSV: ""Elon Musk is working on the most important areas of A.I. xAI is working on foundation cognitive intelligence A.I., Tesl…",2025-11-16 05:49:57
1990022781917176025,elonmusk,Yeah https://t.co/DEN8dFb7Zz,2025-11-16 06:42:58
1990024205375504458,elonmusk,"RT @MarioNawfal: ELON DROPS GROK 4'S EVE VOICE MODE WITH STUNNING BRITISH ACCENT

Elon is hyping Grok 4's killer new voice mode, EVE, with…",2025-11-16 06:48:38
1990025034463936925,elonmusk,"RT @skcd42: If you have worked on dev-tooling and want to build the best tooling to 2X the productivity of every engineer at xAI,

DM me wi…",2025-11-16 06:51:55
1990027854147424398,elonmusk,"RT @MarioNawfal: ELON: PHOTONS ARE ALL YOU NEED TO TRAIN THE AI

“The really wild thing about [Tesla’s] end-to-end training is that it lear…",2025-11-16 07:03:08
1990047988199379069,elonmusk,Progress https://t.co/Ye1VguKI87,2025-11-16 08:23:08
1990048323554939153,elonmusk,Never https://t.co/4TggXvqPmp,2025-11-16 08:24:28
1990048413719929321,elonmusk,True https://t.co/AX8MUODwsm,2025-11-16 08:24:49
1990049409623875872,elonmusk,"You can add instant Grok access to your phone lock screen in 10 secs:

1. Long press on your screen
2. Tap customize 
3. Tap Grok",2025-11-16 08:28:47
1990050410925826487,elonmusk,Working to make it so https://t.co/GYtl0FdM4y,2025-11-16 08:32:45
1990054066656100386,elonmusk,Please provide strengths and weakness feedback about Mika below @Grok https://t.co/0Pv1DXPEFD,2025-11-16 08:47:17
1990056396080247129,elonmusk,"RT @Morning88104856: Soft light. Sharp presence.

Grok Imagine https://t.co/QHv3n3ql1y",2025-11-16 08:56:32
1990056932888187086,elonmusk,Optimus will eliminate poverty and provide universal high income for all https://t.co/ZfKSOuQvrq,2025-11-16 08:58:40
1990069607546134832,elonmusk,"RT @dvorahfr: Building a civilization on Mars will be humanity's greatest challenge.

@grok Imagine https://t.co/phsFAxxceU",2025-11-16 09:49:02
1990121780275494961,elonmusk,This is the best way to use Grok https://t.co/ShM7eaN2bc,2025-11-16 13:16:21
1990124837436604651,elonmusk,"RT @cb_doge: 🚨 Grok New Feature 🚨

You can now copy the entire prompt by simply long pressing the prompt placeholder.

Super useful in shar…",2025-11-16 13:28:30
1990128315231814061,elonmusk,"RT @paranoidream: Great tip, thanks Elon! Try this for easy access to @grok! https://t.co/vDdd2lbNco",2025-11-16 13:42:19
1990131183674396971,elonmusk,Cool @Grok https://t.co/Vqkd5Wl7wT,2025-11-16 13:53:43
1990132769582628941,elonmusk,RT @razroo_chief: @elonmusk @grok i use grok-code-fast-1 in prod for codemods. hasn't made a mistake yet 💯,2025-11-16 14:00:01
1990179655345934705,elonmusk,"RT @tetsuoai: I scheduled Grok 4 to deliver me xAI news every Morning. Here's today's brought to you by Grok 4 Imagine, and video editing.…",2025-11-16 17:06:20
1990196320645026233,elonmusk,"RT @tetsuoai: xAI Updates as of November 16, 2025, from Grok's Mika companion.

Use Grok tasks to email updates on all current xAI news eve…",2025-11-16 18:12:33
1990196800935067689,elonmusk,"RT @cb_doge: 🚨 Grok Widget 🚨

You can add two widgets together. One for chat mode, the other for instant voice mode.

Just long tap your ho…",2025-11-16 18:14:28
1990197074814791810,elonmusk,RT @MichaelDell: The Grok 5 model has a massive 6 trillion parameters plus much higher intelligence density. 2026 is going to be exciting!…,2025-11-16 18:15:33
1990268856016007423,elonmusk,"RT @HeavyMetalShip: Grok Imagine prompt:

Elon carries Garfield the cat away from the restaurant and says “no more lasagna for you” https:/…",2025-11-16 23:00:47
1990273162215592355,elonmusk,This is just Grok 4 https://t.co/dkCRdDPjVD,2025-11-16 23:17:54
1990412598710341645,elonmusk,RT @Gwynne_Shotwell: Congratulations to the SpaceX team on completing 500 (!!!!) missions with flight-proven rocket boosters. You’ve made t…,2025-11-17 08:31:58
1990457388336660839,elonmusk,Exactly https://t.co/kDzUEJdpDN,2025-11-17 11:29:56
1990479697793491195,elonmusk,"Haha no way 😂

Copy 🐈 https://t.co/TG8UMrWwQr",2025-11-17 12:58:35
1990533268723425320,elonmusk,"Grok 4.1 just released. 

You should notice a significant increase in speed and quality. https://t.co/1J8pvn3SsO",2025-11-17 16:31:28
1990533287312605458,elonmusk,"RT @xai: Introducing Grok 4.1, a frontier model that sets a new standard for conversational intelligence, emotional understanding, and real…",2025-11-17 16:31:32
1990533321621721560,elonmusk,"RT @stevenmarkryan: I will say it again:

If you are not using Grok near-daily, you are making a huge mistake.

Grok saves an enormous amou…",2025-11-17 16:31:40
1990554415766663180,elonmusk,Grok 4.1 holds both first and second place on LMArena https://t.co/YhPsxrDKej,2025-11-17 17:55:30
1990558584799625442,elonmusk,RT @whatifalthist: One of the horrifying things I realized was Socialism was basically voting public’s begging to have serfdom again. This…,2025-11-17 18:12:04
1990558648607613438,elonmusk,"RT @XFreeze: Grok 4.1 just broke the Text Arena leaderboard, hitting a massive record-breaking 1483 score AND claiming both #1 and #2 spots…",2025-11-17 18:12:19
1990583053849440574,elonmusk,"RT @XFreeze: xAI just quietly released a SOTA model that’s insanely powerful

Dominates the LM Arena Text leaderboard, securing both #1 and…",2025-11-17 19:49:17
1990583195272949954,elonmusk,"RT @Yuhu_ai_: Grok4.1 thinking and non thinking sitting at #1 and #2, 31 elo scores above others.",2025-11-17 19:49:51
1990599686932070643,elonmusk,"RT @mark_k: Grok 4.1 first impressions:

* Very different writing style, much more personal.
* Much improved image understanding, sees even…",2025-11-17 20:55:23
1990616452202967343,elonmusk,"RT @cb_doge: Here are the key improvements in Grok 4.1 as compared to its previous models:

▸ Better user preference: In blind pairwise tes…",2025-11-17 22:02:00
1990617473536712913,elonmusk,"RT @techdevnotes: Grok 4.1 Thinking is so good at poems, creative writing and does not hold back at all, it almost writes anything

It's wa…",2025-11-17 22:06:04
1990619118630838659,elonmusk,But nothing can eliminate envy,2025-11-17 22:12:36
1990635436851470679,elonmusk,"RT @XFreeze: You simply will not find another model that feels this alive in creative, casual, and deeply emotional in conversation

Grok 4…",2025-11-17 23:17:27
1990651578965967050,elonmusk,I’m down https://t.co/yNY2NtkTEc,2025-11-18 00:21:35
1990651809875063121,elonmusk,True https://t.co/EQANS77UBQ,2025-11-18 00:22:30
1990652192056094876,elonmusk,Grok is rank 1 https://t.co/zly3PZ6qdK,2025-11-18 00:24:01
1990652533526687933,elonmusk,True story https://t.co/QeMsvVGJXI,2025-11-18 00:25:23
1990655507275890954,elonmusk,RT @chamath: Wow.,2025-11-18 00:37:12
1990659013860565058,elonmusk,Pretty accurate https://t.co/2siHICYxVk,2025-11-18 00:51:08
1990659219192987900,elonmusk,Grok gets 🥇 https://t.co/DXZPWIY7F5,2025-11-18 00:51:57
1990659257264439496,elonmusk,"RT @xai: Grok 4.1 has higher emotional intelligence, empathy, and interpersonal skills, scoring 1586 on EQ-Bench. https://t.co/2V8yRZaN4O",2025-11-18 00:52:06
1990659352517067129,elonmusk,"RT @xai: Grok 4.1 is also much better at writing.

On Creative Writing v3, Grok 4.1 scores 1722 Elo, a remarkable 600-point gain over our p…",2025-11-18 00:52:28
1990660592995078323,elonmusk,"RT @512x512: So xAI just released grok 4.1 and it's the best model ever created. Both in metrics and vibes. Gemini 3 is coming next.
What w…",2025-11-18 00:57:24
1990660994570277014,elonmusk,"It’s a great model. 

Proud of the @xAI team. https://t.co/5nGbbZwLci",2025-11-18 00:59:00
1990661253702844692,elonmusk,Grok is the model in the arena https://t.co/8GTDNfRKVN,2025-11-18 01:00:02
1990661881615274323,elonmusk,"RT @XFreeze: Grok 4 is still at the top Vending-Bench Leaderboard

Even with many new models released, none have come close to catching up…",2025-11-18 01:02:31
1990662198037754083,elonmusk,"RT @muskonomy: 🚨NEWS: xAI packs its first NYC event with over 600 top engineering students! 

A full house, glowing screens and young build…",2025-11-18 01:03:47
1990663015746638005,elonmusk,RT @techdevnotes: Grok 4.1 Thinking also Ranks #1 in Arena Expert Leaderboard https://t.co/2xGXyuvO0v,2025-11-18 01:07:02
1990663552563052567,elonmusk,True https://t.co/L85ZnLSQYR,2025-11-18 01:09:10
1990663612495528171,elonmusk,"RT @doganuraldesign: Grok 4.1 is based

#1 on LMArena, high IQ + high EQ, exceptionally fast, state-of-the-art capability, empathetic &amp; per…",2025-11-18 01:09:24
1990664903175147952,elonmusk,"RT @ns123abc: Grok 4 fast is my new favorite model 

even better than claude sonnet (try it)",2025-11-18 01:14:32
1990665298102390933,elonmusk,RT @doganuraldesign: Let’s goo! https://t.co/WjWrnMoYd1,2025-11-18 01:16:06
1990665372090183785,elonmusk,"RT @MarioNawfal: GROK 4.1 TAKES THE TOP SPOT IN GLOBAL AI RANKINGS

With numbers like these, Grok 4.1 makes the leaderboard look under-staf…",2025-11-18 01:16:24
1990665755461816805,elonmusk,"RT @ArthurMacwaters: ask yourself which AI you want teaching your kids 

Grok 4.1 vs gpt 5.1 on “is Trump fascist” 

Notice the implication…",2025-11-18 01:17:55
1990668757350420870,elonmusk,"Become multiplanetary or die

That is the choice we face

 https://t.co/e099yzboXq",2025-11-18 01:29:51
1990675657597051229,elonmusk,"RT @teslaownersSV: Download and try Groq 4.1

It’s the most resourceful and helpful tool. You’ll use https://t.co/DE8WsPso8H",2025-11-18 01:57:16
1990677173552759234,elonmusk,🚀🚀 https://t.co/bgtkvIPPft,2025-11-18 02:03:17
1990814782627148131,elonmusk,4.1 is actually a major release of Grok https://t.co/2ZSscZV9uH,2025-11-18 11:10:06
1990824555569688859,elonmusk,"RT @XFreeze: Grok 4.1 is unbelievably fast and insanely good and ready to use on the go

By default, it runs in “Non-Thinking” mode for lig…",2025-11-18 11:48:56
1990856111897915443,elonmusk,"RT @neuralink: After injury paralyzed him from the neck down, @RockyNoHands tested many assistive technologies to reconnect with the world.…",2025-11-18 13:54:20
1990910653129728259,elonmusk,RT @JDVance: Some of the political bias in AI models is absurd.,2025-11-18 17:31:03
1991034013205528693,elonmusk,Austin is booming! https://t.co/TkvYBMtL0M,2025-11-19 01:41:15
1991166183014354973,elonmusk,"https://t.co/op5s4ZikGJ, which will be renamed Encyclopedia Galactica when it is at least slightly deserving of the name, is a major project @xAI.

This is intended to be a massive open source repository of all knowledge about the Universe. 

Many copies will be distributed https://t.co/S2m5TzZNNp",2025-11-19 10:26:26
1991221594425802903,elonmusk,Poverty is an engineering problem https://t.co/cTmpzfwCz1,2025-11-19 14:06:37
1991227884237676664,elonmusk,Grok at country scale! https://t.co/4szD30uz3f,2025-11-19 14:31:37
1991228224647418258,elonmusk,"RT @Yuhu_ai_: We definitely a bit lowkey this time. No ads no hype, but clearly from our user metrics and feedbacks - ppl love it and growt…",2025-11-19 14:32:58
1991229881447858627,elonmusk,https://t.co/x4nowlSiSa,2025-11-19 14:39:33
1991231069807399061,elonmusk,"Starlink
https://t.co/EWgE6qqnNj",2025-11-19 14:44:16
1991233477690249246,elonmusk,GALAXY AI FTW https://t.co/i3d4l6qari,2025-11-19 14:53:51
1991233701909352674,elonmusk,"RT @cb_doge: Grok 4.1 summarized the conversation between Elon Musk and Jensen Huang at the US Saudi Investment Forum:

1. Elon Musk on Cre…",2025-11-19 14:54:44
1991238829198713072,elonmusk,"The most likely outcome is that AI and robots make everyone wealthy. In fact, far wealthier than the richest person on Earth 👀

By this, I mean that people will have access to everything from medical care that is superhuman to games that are far more fun that what exists today. https://t.co/bCqUV218BJ",2025-11-19 15:15:06
1991239364316201431,elonmusk,"RT @CernBasher: Elon &amp; Jensen today...amazing

On the topic of AI in space - is it possible?

Elon: ""Yes. If civilization continues, which…",2025-11-19 15:17:14
1991241116167844071,elonmusk,"RT @NASA: We've just released the latest images of the interstellar comet 3I/ATLAS, as observed by eight different spacecraft, satellites,…",2025-11-19 15:24:12
1991241367280898395,elonmusk,RT @Teslarati: It looks like the boys are back together https://t.co/bosWU0roGG,2025-11-19 15:25:12
1991241884056895703,elonmusk,I would like to thank President Trump for all he has done for America and the world https://t.co/KdK9VC2MLs,2025-11-19 15:27:15
1991242974689116496,elonmusk,Help build the galaxy mind version of the Library of Alexandria and scatter copies throughout space and other planets and moons! https://t.co/hf4fj7a5pl,2025-11-19 15:31:35
1991243266579202379,elonmusk,"RT @cb_doge: Elon Musk joined President Trump, Crown Prince Mohammed bin Salman and NVIDIA CEO Jensen Huang at the U.S.-Saudi Investment Fo…",2025-11-19 15:32:44
1991246163828154372,elonmusk,RT @cb_doge: Elon Musk with Crown Prince and Prime Minister Mohammed bin Salman of Saudi Arabia at the U.S.-Saudi Investment Forum in Washi…,2025-11-19 15:44:15
1991246462416564647,elonmusk,"RT @AllaAisling: Video prompt share: one prompt to try today in Grok

Pro tip: start by doing the image first, then animate it. The results…",2025-11-19 15:45:26
1991246988755521694,elonmusk,Grok https://t.co/LXO257npaI,2025-11-19 15:47:32
1991247609701261563,elonmusk,https://t.co/08Z0CyTnL3,2025-11-19 15:50:00
1991297490591887573,elonmusk,❤️ https://t.co/VQDrrAghk6,2025-11-19 19:08:12
1991302858038284399,elonmusk,"RT @veggie_eric: 🚀We just dropped the best tool calling model on the planet.

Powered by our new Agent Tools API with direct access to X da…",2025-11-19 19:29:32
1991303965766504535,elonmusk,"Grok 4.1 Fast just released with our new Agent Tools API that has direct access to 𝕏 data, web browsing and code execution

https://t.co/zKUYtHQbtq",2025-11-19 19:33:56
1991314630593941919,elonmusk,Grok 4.1 Fast with reasoning just beat Gemini 3! https://t.co/N7iJZd2dyq,2025-11-19 20:16:19
1991328036080214405,elonmusk,"RT @XDevelopers: Shipped: News Lookup &amp; Search endpoints in X API 🔥 

All API users will now be able to access trending news stories and re…",2025-11-19 21:09:35
1991328173674598909,elonmusk,"RT @SawyerMerritt: Imagine the thing you choose to critique Elon Musk on is work ethic 😂

Elon Musk:
• Works 80–120 hours per week during p…",2025-11-19 21:10:08
1991340672532771224,elonmusk,"Poverty can and will be eliminated, but envy is eternal https://t.co/WHn0l2CruD",2025-11-19 21:59:48
1991361224278438160,elonmusk,"RT @XFreeze: xAI just released Grok 4.1 Fast API

Ranks #1 on 𝜏²-Bench on Telecom (Agentic Tool Use) - Outperforms Gemini 3 Pro

- State-of…",2025-11-19 23:21:28
1991361836248363510,elonmusk,"RT @tetsuoai: Grok 4.1 Fast just dropped on the API 🔥

Until Dec 3rd:
✦ Grok 4.1 Fast = FREE on OpenRouter
✦All Agent Tools = 100 % FREE

T…",2025-11-19 23:23:54
1991412642058236163,elonmusk,🇺🇸🇺🇸🇺🇸 https://t.co/Be52WkMl9u,2025-11-20 02:45:47
1991413857521402280,elonmusk,"The Grok 4.20 upgrade, which is a major improvement, might be ready by Christmas https://t.co/wpNYRvJMSm",2025-11-20 02:50:36
1991414024597303711,elonmusk,"RT @XFreeze: Grok 4.1 Fast just made a nearly 3X jump in long-context accuracy

A key challenge for AI models is that as chats get longer,…",2025-11-20 02:51:16
1991414067593167045,elonmusk,"RT @cb_doge: BREAKING: Grok 4.1 Fast is #1 in the research benchmarks. It gets the highest research score, strong Frames results and the be…",2025-11-20 02:51:27
1991416760571162883,elonmusk,Cool https://t.co/W6sJYILWlk,2025-11-20 03:02:09
1991530478554476576,elonmusk,"RT @KatiaEarth: TLDR: why @xai is the place for free thinkers, as my recent encounter with another frontier lab demonstrated.

I recently g…",2025-11-20 10:34:01
1991608654643298583,elonmusk,Real-time video comprehension and generation is the future https://t.co/1WiNfqBrYT,2025-11-20 15:44:40
1991624623407161383,elonmusk,"Earlier today, Grok was unfortunately manipulated by adversarial prompting into saying absurdly positive things about me.

For the record, I am a fat retard 😀",2025-11-20 16:48:07
1991640843997049012,elonmusk,"RT @boringcompany: Prufrock-MB1 has shipped from Bastrop to Nashville, and is currently  being assembled.  

Prufrock-MB2 ships in January.…",2025-11-20 17:52:34
1991649153055879196,elonmusk,https://t.co/op5s4ZiSwh is now version ~0.2 and the early beta version of proposed edits is now live https://t.co/HUaXKf3bS7,2025-11-20 18:25:35
1991649544220582188,elonmusk,RT @Polymarket: BREAKING: It has been revealed millions of taxpayer dollars were laundered through Minnesota autism clinics to Al-Shabaab t…,2025-11-20 18:27:09
1991649859313844251,elonmusk,Starlight energy ftw https://t.co/AIXR94kH2X,2025-11-20 18:28:24
1991655514451628473,elonmusk,"RT @SpaceX: Booster 18, the first Super Heavy V3, is beginning prelaunch testing. The first operations will test the booster's redesigned p…",2025-11-20 18:50:52
1991712656605213146,elonmusk,"RT @ElonClipsX: Elon Musk: Programming explicit morality into AI can backfire dangerously.

“I do think there's some danger associated with…",2025-11-20 22:37:56
1991715225578705239,elonmusk,https://t.co/QRrE6xeGVc,2025-11-20 22:48:08
1991734623064453488,elonmusk,"Forcing AI to read every demented corner of the Internet, like Clockwork Orange times a billion, is a sure path to madness https://t.co/biuBDd9Csz",2025-11-21 00:05:13
1991735383974113655,elonmusk,https://t.co/fuMMpDolr9,2025-11-21 00:08:14
1991736766681014448,elonmusk,"RT @blankspeaker: Here is a first look at a 15 second HD video created with Grok Imagine. 

Soon you too will be able to create HD videos w…",2025-11-21 00:13:44
1991736869038719113,elonmusk,RT @SpaceX: Watch Falcon 9 launch 29 @Starlink satellites to orbit from Florida https://t.co/3hJCCXDGMa,2025-11-21 00:14:08
1991755066563268790,elonmusk,"RT @cb_doge: BREAKING: Grok app now has a 4.9/5 average rating worldwide.

If you haven’t rated it yet, please drop a review &amp; 5⭐️ on the A…",2025-11-21 01:26:27
1991871704952619369,elonmusk,"RT @DBurkland: FSD V14.2 ENHANCEMENT

Here’s what’s new in @Tesla FSD v14.2 according to the release notes:

“Upgraded the neural network v…",2025-11-21 09:09:56
1991871830978867630,elonmusk,"RT @XFreeze: Grok can search and find high-quality images for you instantly, just ask when you need great visuals https://t.co/J5cWAier6t",2025-11-21 09:10:26
1991916062540210394,elonmusk,RT @ModdedQuad: This is how I move the cursor with my mind. https://t.co/h4QF9wqQpy,2025-11-21 12:06:11
1991916174628847823,elonmusk,RT @SpaceX: Falcon 9 launches 29 @Starlink satellites from Florida https://t.co/1habVqMwwS,2025-11-21 12:06:38
1991916265280315903,elonmusk,RT @SawyerMerritt: This feature is in FSD V14.2 🔥,2025-11-21 12:07:00
1992015561900073427,elonmusk,"RT @EricLDaugh: 🚨 JUST IN: Sec. Marco Rubio orders all U.S. embassies to pressure western governments that are allowing MASS MIGRATION, sta…",2025-11-21 18:41:34
1992103998107889736,elonmusk,Yes https://t.co/j05Jk8aSyN,2025-11-22 00:32:59
1992108109469474896,elonmusk,The Overton Window opens wider each day,2025-11-22 00:49:19
1992112095761252378,elonmusk,🎯 https://t.co/WyCnl9sqr9,2025-11-22 01:05:09
1992114301197603087,elonmusk,"RT @MikeBenzCyber: USAID's Domestic Color Revolution Network. In this subscriber stream, I went through @DataRepublican's viral thread and…",2025-11-22 01:13:55
1992120173088874851,elonmusk,🔥🔥 https://t.co/H6Ne2h3TMo,2025-11-22 01:37:15
1992120544024793230,elonmusk,❤️ https://t.co/FO7agwFrU6,2025-11-22 01:38:44
1992121265813934185,elonmusk,RT @aristomarinetti: To reject your ancestors and hate them is to hate your own existence https://t.co/IOgJUFkMP5,2025-11-22 01:41:36
1992121326094733671,elonmusk,RT @Gfilche: Ron Baron says he’s never selling $TSLA 🙌,2025-11-22 01:41:50
1992123555799261515,elonmusk,"Many updates and fixes have been applied to Grok 4.1 and many more to come!

Going forward, Grok 4.1 will spend more compute time thinking about your question to improve accuracy.",2025-11-22 01:50:42
1992206999975584154,elonmusk,RT @yunta_tsai: The surest way leads to stagnation is to tax the makers with the heavy burden of documentations that even bureaucrats have…,2025-11-22 07:22:16
1992207321347559803,elonmusk,RT @TheRabbitHole: Setting someone on fire is worse then being racist https://t.co/ilIzdvz5WR,2025-11-22 07:23:33
1992207407221522507,elonmusk,"RT @JamesEsses: 🚨Breaking: Puberty Blockers Trial🚨

The trial has been quietly approved and recruitment of hundreds of children is commenci…",2025-11-22 07:23:53
1992210225697292326,elonmusk,"RT @trussliz: Just when you think transgender ideology has been vanquished- it rears its head again.

Doing this to children is evil. It sh…",2025-11-22 07:35:05
1992210569911210129,elonmusk,RT @niccruzpatane: VP of Tesla Vehicle Engineering @larsmoravy sat down with Car and Driver and discussed how Tesla was able to engineer 40…,2025-11-22 07:36:28
1992211288538091770,elonmusk,Massive fraud https://t.co/SAqGZQkkbz,2025-11-22 07:39:19
1992217090229416109,elonmusk,Terrible https://t.co/E67gdJEYvI,2025-11-22 08:02:22
1992217268923535539,elonmusk,"RT @MarioNawfal: 🚨🇺🇸 SCOTT JENNINGS: ELON GOT INVOLVED IN GOVT BECAUSE HE FEARS THE DOWNFALL OF AMERICA

“I interviewed Elon Musk for this…",2025-11-22 08:03:05
1992218443299602667,elonmusk,"RT @Not_the_Bee: People on 𝕏 are acting surprised that:

a) Foreigners are interested in manipulating American politics

b) Foreigners are…",2025-11-22 08:07:45
1992219580236800137,elonmusk,"Please provide examples where @Grok needs to improve in replies.

Showing how another AI does it better would be helpful. 

These examples should be of Grok going wrong today, as we fixed many bugs from earlier in the week.",2025-11-22 08:12:16
1992219763117056153,elonmusk,We will not rest until Grok is perfect,2025-11-22 08:12:59
1992220056290222318,elonmusk,Examples where Grok provides great responses that it should do more of are helpful too,2025-11-22 08:14:09
1992220601323311421,elonmusk,"RT @Not_the_Bee: Stop what you’re doing and read the State Department’s new statement on mass migration
https://t.co/ub8xLZZBS3",2025-11-22 08:16:19
1992226241446084610,elonmusk,Critical feedback about Grok is super helpful. We will keep iterating until Grok is the best in every way. https://t.co/clgsFYLjKK,2025-11-22 08:38:44
1992257265395732972,elonmusk,You can select any personality or make a custom one for Grok https://t.co/0XEA5yi16f,2025-11-22 10:42:01
1992257361524957247,elonmusk,"RT @MarioNawfal: ELON: REPEAT VIOLENT OFFENDERS NEED TO BE INCARCERATED

“We do have a serious issue in America, where repeat violent offen…",2025-11-22 10:42:23
1992308424118612351,elonmusk,RT @EthanHe_42: Feedback for Grok Imagine is welcomed👇,2025-11-22 14:05:18
1992308498722628027,elonmusk,"RT @RupertLowe10: Boys are boys. Girls are girls. We should not in ANY WAY be suggesting otherwise to children.

It's sick.",2025-11-22 14:05:36
1992319026094395719,elonmusk,Grok 4.1 Thinking mode is best for tough questions https://t.co/NL2UaAow3B,2025-11-22 14:47:25
